id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
0KqA6d6j,True,1503870000000.0,1503870000000.0,103,resign,white,30+5,greenedoutchess,1678,goodjob343,1595,d4 d6 Bf4 g6 e3 Bg7 Nc3 Nf6 e4 O-O Qd2 Bg4 Bh6 c5 Bxg7 Kxg7 Be2 Nc6 dxc5 dxc5 O-O-O Nd4 f3 Bd7 h4 h5 Nd5 e6 Nxf6 Qxf6 Kb1 Qe7 c3 Nxe2 Qxd7 Qxd7 Rxd7 Nf4 g3 Ng2 Rxb7 Rfd8 Ne2 Rd3 Rg1 Ne3 Nf4 Rd6 b3 a6 Re1 e5 Rxe3 exf4 gxf4 Rd1+ Kc2 Rh1 Rc7 Rxh4 f5 Rh2+ Kb1 Rd8 Re1 Rdd2 Rg1 Rb2+ Kc1 Rbc2+ Kd1 Rcg2 Rxg2 Rxg2 fxg6 Kxg6 Rc6+ Kg7 Rxa6 h4 Ke1 h3 Kf1 Rc2 Kg1 Rxc3 f4 f6 Rc6 Kg6 e5 Rf3 Rxf6+ Kh5 e6 Rg3+ Kh2 Kg4 Rg6+ Kf3 Rxg3+ Kxf4 Rxh3,A41,Queen's Pawn,2
MZRiITT5,True,1495840000000.0,1495840000000.0,10,resign,black,20+0,skuppam3,2313,master_1955,2168,e4 b6 Nc3 e6 f4 Bb7 d3 Nf6 Nf3 Be7,B00,Owen Defense,2
TpxydBqb,False,1495830000000.0,1495830000000.0,32,resign,black,20+0,mehdi271,1855,skuppam3,2313,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 d6 d3 Nf6 a3 O-O h3 Be6 Ba2 Bxa2 Nxa2 d5 Nc3 dxe4 dxe4 Qxd1+ Kxd1 Bxf2 Ke2 Bd4 Nd5 Nxe4 Nxc7 Ng3+ Kd3 e4+,C50,Giuoco Piano,6
3QXShO34,True,1495810000000.0,1495820000000.0,50,draw,draw,15+10,zihi,2353,skuppam3,2313,d4 f5 c4 Nf6 Nc3 e6 Bg5 Nc6 Nf3 h6 Bxf6 Qxf6 a3 Be7 e4 fxe4 Nxe4 Qf7 d5 Qf4 Bd3 Ne5 Nxe5 Qxe5 O-O O-O Qc2 exd5 cxd5 Kh8 Nc3 Bd6 g3 Qd4 Rad1 Be5 Rfe1 d6 Re4 Qc5 Rc4 Qb6 Rb4 Qc5 Rc4 Qb6 Na4 Qa5 Nc3 Qb6,A85,Dutch Defense: Queen's Knight Variation,5
r27Ve8Mq,True,1495810000000.0,1495810000000.0,41,resign,white,10+10,skuppam3,2291,cplyakap1905,2144,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Be7 d5 Nd4 Nxd4 exd4 Qxd4 Nf6 Re1 O-O Bd2 d6 Nc3 h6 Re2 Nh7 Rae1 Bf6 Qa4 Bxc3 Bxc3 Bf5 Re7 a6 Be8 b5 Qf4 Be6 R1xe6 fxe6 Rxg7+ Kh8 Qxh6,C67,Ruy Lopez: Berlin Defense |  Rio de Janeiro Variation,10
XUroeyz9,True,1495810000000.0,1495810000000.0,39,resign,white,8+0,skuppam3,2272,gmnietzsche,2061,e4 e6 d4 d5 e5 c5 Nf3 Nc6 c3 Qb6 Na3 cxd4 cxd4 Bxa3 bxa3 Nge7 Bd3 Bd7 Rb1 Qa5+ Qd2 Qxd2+ Bxd2 b6 Ke2 g6 g4 h5 h3 Rc8 Ba6 Rc7 Rhc1 hxg4 hxg4 Kf8 Bb4 Kg7 Bxe7,C02,French Defense: Advance Variation |  Paulsen Attack,9
ZAGMt3YB,True,1495780000000.0,1495780000000.0,50,resign,black,10+0,jagelka,2344,skuppam3,2215,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 O-O Nc3 d6 Bg5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Be6 Kh1 Kg7 f4 Be3 Ne2 Bxc4 dxc4 Rh8 Ng3 Rxh2+ Kxh2 Qh8+ Nh5+ Nxh5 Qg4 Nf6+ Qh4 Nxe4 g3 f6 Qxh8+ Rxh8+ Bh4 exf4 Kg2 Nd2 Rh1 f3+ Kh3 Ne5,C50,Giuoco Piano,6
NR0OBenc,True,1495770000000.0,1495780000000.0,66,resign,black,25+25,knightvision-mtl,2063,skuppam3,2183,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 Bxc6 dxc6 O-O O-O Nxe5 Re8 Nf3 Bd6 Re1 Nd7 d4 Nb6 e5 Be7 Qd3 Bg4 c3 Qd7 Bf4 Bf5 Qe2 Qe6 Nbd2 h6 Ne4 a6 b4 Nd5 Bd2 Qg6 c4 Nb6 a4 Nxc4 Qxc4 Bxe4 Qe2 Bd5 h3 Rad8 Bc3 Qf5 Nh2 Bg5 Rad1 f6 Qg4 Qc2 Qg3 fxe5 dxe5 Be6 Bd4 Bd2 Be3 Bxe1 Bxh6 Bxf2+,C65,Ruy Lopez: Berlin Defense #2,6
gYo5F5em,True,1495770000000.0,1495770000000.0,66,resign,white,10+0,skuppam3,2109,kasimka,2247,e4 c6 d4 d5 exd5 cxd5 Nf3 Nf6 Be2 Nc6 O-O Bg4 Bf4 e6 Nbd2 Bd6 Bxd6 Qxd6 c3 Bxf3 Nxf3 O-O Qc2 Rfc8 a3 Rab8 Bd3 b5 Qe2 a6 Ne5 Na5 f4 Nc4 a4 bxa4 Bxc4 dxc4 Rxa4 Qb6 Rb4 Qa5 Nc6 Qc7 Nxb8 Rxb8 Qxc4 Qd8 Rxb8 Qxb8 Qxa6 g6 b4 Nd5 Qc6 Qa7 b5 Qa2 b6 Qe2 b7 Qe3+ Kh1 Qe2 b8=Q+ Kg7,B13,Caro-Kann Defense: Exchange Variation,5
YHxoXzZ5,True,1495770000000.0,1495770000000.0,55,resign,white,8+0,skuppam3,2062,silverman2,1978,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Be3 Qf6 c3 Nge7 Qf3 Qxf3 gxf3 d6 Nd2 b6 Rg1 g6 a3 Bb7 b4 Bxd4 cxd4 O-O-O Rc1 h5 d5 Ne5 Bg5 Rde8 Bf6 Rhg8 Bxe5 dxe5 d6 Nc6 Bh3+ Kb8 dxc7+ Kxc7 b5 Rd8 bxc6 Bxc6 Nc4 f6 Ne3 Kb7 Be6 Rg7 Nf5 Rd3 Nxg7,C45,Scotch Game: Classical Variation,8
M2NfrvAD,True,1495770000000.0,1495770000000.0,65,mate,white,10+0,skuppam3,1996,grebonachessmaster,1957,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Bb4 Bd2 Nc6 a3 Ba5 Nxc6 bxc6 Bd3 d5 O-O Ne7 exd5 cxd5 Qh5 Ng6 Bxg6 fxg6 Qf3 Qf6 Qxf6 gxf6 Nxd5 exd5 Bxa5 O-O Rad1 Bb7 Rd2 Rfe8 Rfd1 Re6 f3 Rae8 Kf2 Rc8 b3 Rec6 c4 Rd6 cxd5 Re8 Bb4 Rd7 d6 Re6 Rc1 Re8 Rc7 Red8 Re2 Bd5 Re3 Rxd6 Bxd6 Rxd6 Re8#,B43,Sicilian Defense: Kan Variation |  Knight Variation,9
VdPZD8QR,True,1495770000000.0,1495770000000.0,72,mate,black,10+0,grebonachessmaster,1968,skuppam3,1882,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Nc3 Nxe4 O-O Bxc3 bxc3 O-O Qc2 Nf6 Bg5 d5 Bd3 h6 Bh4 Bg4 Ne5 Bh5 g4 g5 gxh5 gxh4 Nxc6 bxc6 Kh1 Qd6 Rg1+ Kh8 Bf5 Rg8 Qd2 Nxh5 Qe2 Nf4 Qf3 Rg5 Rxg5 hxg5 Rg1 Qf6 Qg4 Rg8 Bc2 c5 Qf5 Qxf5 Bxf5 c4 Re1 Rb8 Re7 Rb2 Rxc7 g4 Rxf7 Rxf2 Kg1 Nh3+ Kh1 Rf1+ Kg2 Rg1#,C54,Italian Game: Classical Variation |  Greco Gambit |  Main Line,16
7p9UNEMP,True,1495770000000.0,1495770000000.0,57,resign,white,20+0,skuppam3,1756,ogun,1771,e4 e5 Nf3 Nc6 Bc4 Be7 d4 exd4 Nxd4 Ne5 Be2 d6 O-O Nf6 Nc3 h6 f4 Ng6 Nf5 O-O Qd3 Re8 Be3 Bf8 Bf3 c6 g3 h5 Bd4 c5 Bxf6 Qxf6 Nd5 Qd8 Bxh5 Be6 Kg2 Nh8 Nfe3 g6 Bf3 Bg7 c3 a6 f5 Bd7 Bg4 Rc8 f6 Bh6 Ne7+ Rxe7 fxe7 Qxe7 Nd5 Qd8 Nf6+,C44,Scotch Game: Benima Defense,8
IPqX4z1L,True,1495770000000.0,1495770000000.0,50,resign,black,20+0,ogun,1785,skuppam3,1432,e4 e5 Bc4 Nf6 d4 Bd6 Nf3 Qe7 O-O O-O Re1 b6 Nc3 exd4 e5 dxc3 exd6 Qxd6 Qe2 Bb7 bxc3 Nc6 a4 Rfe8 Be3 Na5 Bd3 g6 h3 Nd5 c4 Nxe3 fxe3 Qc5 Nd4 Re5 c3 Rae8 e4 Nb3 Qf2 Nxa1 Rxa1 Bxe4 Bxe4 Rxe4 Rf1 Qxc4 Kh2 R8e7,C24,Bishop's Opening: Ponziani Gambit,5
MPbAW7tD,False,1495770000000.0,1495770000000.0,57,resign,white,10+0,skuppam3,1432,surya9415,1916,e4 e5 Nf3 d6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Qf3 Qxg5 Bxd5 Qf6 Bxb7 Qxf3 Bxf3 c6 O-O Bd6 Nc3 Bb7 Nb5 Ke7 Re1 f6 d4 Nd7 Nxd6 Kxd6 dxe5+ fxe5 Rd1+ Kc7 Bg5 h6 Be7 Rae8 Bd6+ Kb6 a4 a5 b4 Nf6 Bc5+ Kc7 bxa5 Re6 Bb6+ Kc8 Be2 Nd5 Bg4 Re8 Bxe6+ Rxe6 c4,C41,Philidor Defense #3,5
8WrJkEsB,True,1495410000000.0,1495410000000.0,21,resign,white,20+8,verduzzo,1870,skuppam3,1479,e4 e5 Nf3 Nc6 Bb5 d6 Nc3 Ne7 d4 a6 Bxc6+ bxc6 dxe5 dxe5 Qxd8+ Kxd8 Nxe5 f6 Nf7+ Ke8 Nxh8,C62,Ruy Lopez: Steinitz Defense,6
1lxYxRv6,False,1495410000000.0,1495410000000.0,48,mate,black,10+10,serkokvlad,1859,skuppam3,1479,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 Qf6 Bg5 Qg6 d5 Qxe4+ Qe2 Qxe2+ Kxe2 Ba6+ Kd2 f6 Be3 cxd5 c3 c5 Re1 Ne7 g4 h5 h3 d4 cxd4 cxd4 Bxd4 hxg4 hxg4 exd4 Nxd4 Rh2 Ke3 Rh3+ f3 Rb8 b3 g6 Kf4 Bh6+ Ke4 d5#,C62,Ruy Lopez: Steinitz Defense,6
Je495sc5,True,1495410000000.0,1495410000000.0,49,mate,white,5+5,cesc7046,2108,skuppam3,1500,d4 f5 Nc3 d6 e4 Nf6 Bd3 e6 Bg5 Be7 Bxf6 Bxf6 exf5 exf5 Qf3 Qe7+ Nge2 Bxd4 O-O-O Qg5+ Kb1 Nc6 Rhe1 O-O Qd5+ Kh8 Nxd4 Nxd4 Qxd4 Bd7 h4 Qh5 f3 f4 Re7 Rf7 Rde1 Qxh4 Qe4 Rxe7 Qxe7 g5 Nd5 Re8 Qf6+ Kg8 Rxe8+ Bxe8 Ne7#,A80,Dutch Defense: Raphael Variation,3
UIRCH8wE,True,1497770000000.0,1497770000000.0,68,mate,black,6+9,tmc1697,1299,kaushik007,1513,g3 e5 Bg2 d5 d4 e4 f3 f5 fxe4 fxe4 b3 Nf6 Ba3 Bxa3 Nxa3 Be6 e3 Nbd7 Bh3 Bxh3 Nxh3 a6 Nf4 g5 Nh5 Qe7 Rf1 Rf8 Nxf6+ Nxf6 c4 Qxa3 cxd5 O-O-O d6 Qxd6 Rf5 h6 h4 gxh4 gxh4 h5 Rf4 Nd5 Rxe4 Qg3+ Ke2 Rde8 Rxe8+ Rxe8 Kd3 Qxe3+ Kc4 Nb6+ Kb4 Qe7+ Kc3 Qxh4 Qf1 a5 Qf5+ Kb8 d5 Re3+ Kb2 Re2+ Ka3 Qb4#,A00,Hungarian Opening,1
3zXvLVJO,False,1496310000000.0,1496310000000.0,40,resign,black,8+5,kaind,1501,kaushik007,1513,e4 e5 Nf3 Nc6 Bc4 h6 d3 Nf6 O-O Bc5 Nxe5 Nxe5 d4 Bxd4 Qxd4 Nc6 Qd3 O-O Re1 Re8 Bf4 d6 Nc3 Be6 Nd5 Nxd5 exd5 Nb4 Qb3 Nxd5 Bxd5 Bxd5 Qxd5 Rxe1+ Rxe1 Qf6 c3 Qxf4 Re7 Qc1+,C55,Italian Game: Anti-Fried Liver Defense,6
S0tpnlCZ,False,1496310000000.0,1496310000000.0,9,resign,black,8+5,kaushik007,1513,kaind,1501,d4 Nf6 c4 d5 cxd5 Nxd5 Nf3 Bf5 Qc2,D06,Queen's Gambit Refused: Marshall Defense,4
9kH0LRFA,False,1495690000000.0,1495690000000.0,36,resign,black,180+0,danylee84,1126,kaushik007,1513,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 d3 d6 Bg5 Bg7 c3 O-O Bxf6 Qxf6 Qg3 Be6 Bb5 a6 Bc4 Bxc4 dxc4 Na5 Nd2 Qe6 b4 Nxc4 Nxc4 Qxc4 Rc1 f5 Qg5 Qxe4+ Kd2 Qf4+,C20,King's Pawn Game: Wayward Queen Attack,3
z5LasHEr,True,1495000000000.0,1495000000000.0,98,resign,black,20+0,kardoph,1286,kaushik007,1502,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3 Bb4 a3 Bxc3 dxc3 O-O O-O d6 Re1 Bg4 h3 Bh5 Bg5 b5 Bb3 h6 Bh4 Qd7 a4 Qe7 Qd3 Rab8 Bd5 Na7 axb5 g5 Bg3 Nxd5 exd5 Bxf3 Qxf3 Nxb5 Rxa6 Ra8 Rea1 Rab8 Qe4 f5 Qd3 e4 Qe2 Qd7 R6a5 c6 Qc4 Rfc8 dxc6+ Qf7 Qxf7+ Kxf7 Kf1 Rxc6 Ke2 Ke6 f3 exf3+ Kxf3 Nc7 Ke3 Rxb2 R1a2 Rxa2 Rxa2 f4+ Bxf4 gxf4+ Kxf4 Rxc3 Ke4 d5+ Kd4 Rc4+ Kd3 Ke5 Ra5 Kf4 Rxd5 Nxd5 Kxc4 Ne3+ Kb4 Nxc2+ Kc3 Ne1 Kd2 Nxg2 Ke2 Kg3 Kf1 Kxh3,C77,Ruy Lopez: Morphy Defense |  Tarrasch Variation,9
WyQ0UQcM,True,1493180000000.0,1493180000000.0,56,mate,black,5+5,moi34,1433,kaushik007,1481,b3 e5 Bb2 Nc6 g3 d5 Bg2 Nf6 d4 e4 Qd2 Bd6 Qg5 O-O Nc3 Nb4 O-O-O h6 Qd2 c6 Ba3 Nxa2+ Nxa2 Bxa3+ Kb1 a5 Qc3 a4 b4 Bg4 Qxa3 Bxe2 Re1 Bd1 Rxd1 Ng4 Nh3 Qb6 Rhf1 Rfe8 Nf4 e3 Rde1 Qxd4 Bh3 Nxh2 Rh1 Nf3 Rxe3 Rxe3 fxe3 Nd2+ Kc1 Nc4 Qd3 Qa1#,A01,Nimzo-Larsen Attack: Modern Variation #3,4
vGd9Zbw3,False,1493100000000.0,1493110000000.0,128,draw,draw,10+0,care_404,1406,kaushik007,1481,d4 d5 c4 c6 Nf3 Nf6 Nc3 Bg4 Bg5 Nbd7 e3 h6 Bxf6 Nxf6 Be2 e6 Ne5 Bxe2 Qxe2 Bb4 Qd3 O-O O-O Bxc3 Qxc3 Ne4 Qc2 f6 Ng6 Nd6 Nxf8 Qxf8 c5 Nf7 a4 f5 f4 Qe7 h3 Nh8 Kh2 Rf8 b4 Ng6 Qf2 Rf7 g3 Nf8 h4 Nd7 a5 a6 Rg1 Nf6 Kh3 Ne4 Qe1 Qf6 g4 fxg4+ Rxg4 Qf5 Qg1 Nf6 Re1 Nxg4 Qxg4 Qxg4+ Kxg4 Rf6 h5 Rf5 e4 dxe4 Rxe4 Rd5 Rxe6 Rxd4 Re8+ Kh7 Kf5 Rxb4 Rb8 Rb5 Ke6 Rxc5 Rxb7 Rxa5 f5 Ra1 f6 Rf1 f7 a5 Rb8 Re1+ Kd7 Rf1 f8=Q Rxf8 Rxf8 a4 Kxc6 a3 Rf1 a2 Ra1 g6 hxg6+ Kg7 Rxa2 Kxg6 Rg2+ Kh5 Kd6 Kh4 Ke6 h5 Rf2 Kg4 Kf6 h4 Kg6 h3 Rh2 Kg3 Rxh3+ Kxh3,D15,Slav Defense: Three Knights Variation,7
5LSAjiG3,True,1492940000000.0,1492940000000.0,132,mate,black,8+5,kaushik007,1510,ivica014,1461,e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Bxf3 Bxf3 Qe5+ Qe2 Qxe2+ Kxe2 c6 Nc3 a6 d3 Nf6 Bf4 Nbd7 Rhe1 e5 Bg3 Bb4 Kd2 O-O a3 Bc5 Re2 h6 b4 Bd6 Ne4 Nxe4+ Bxe4 Rfe8 Bf5 Nf6 Rae1 g6 Bh3 c5 c3 cxb4 axb4 a5 Bxe5 Bxe5 Rxe5 axb4 Rxe8+ Nxe8 cxb4 Ra2+ Ke3 Nc7 Kf3 Nd5 Re8+ Kg7 Rb8 Nxb4 Rxb7 Nxd3 Be6 Ne5+ Ke4 Re2+ Kd4 Kf6 Bc4 Rxf2 Rb6+ Kf5 Rb5 Rf4+ Kc3 Rxc4+ Kb3 Re4 Kc3 Kf6 Rb6+ Kg7 g3 Nd7 Rd6 Nf6 Kd3 Ra4 Ke3 Ng4+ Kf3 Nxh2+ Kg2 Ng4 Rd3 Ra2+ Kf3 Ne5+ Ke3 Nxd3 Kxd3 Ra3+ Ke4 Rxg3 Kf4 Ra3 Ke4 h5 Kf4 h4 Kg4 h3 Kh4 h2 Kg4 h1=Q Kf4 Qc1+ Ke4 Qc4+ Ke5 Re3+ Kd6 Qd4+ Kc6 Rc3+ Kb5 Rb3+ Ka5 Qa7#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
vE7O3zWZ,True,1492940000000.0,1492940000000.0,48,resign,black,20+0,kaushik007,1534,egor-220,1581,d4 d5 c4 e6 cxd5 exd5 Nc3 Bb4 Qa4+ Nc6 Nf3 Nf6 Bg5 O-O e3 h6 Bxf6 Qxf6 a3 Bxc3+ bxc3 Bg4 Be2 a6 O-O b5 Qc2 Bxf3 Bxf3 Rad8 Qb3 Ne7 Qb4 Nf5 Bg4 c6 Bxf5 Qxf5 Qc5 Qg6 Qb6 Ra8 a4 bxa4 Rxa4 Rfb8 Qb1 Rxb1,D30,Queen's Gambit Declined,4
ORpuDA0o,True,1492940000000.0,1492940000000.0,57,mate,white,20+0,egor-220,1547,kaushik007,1564,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Bxd5 Qxd5 Nf3 Bg4 Nc3 Bxf3 Nxd5 Bxd1 Nxc7+ Kd8 Nxa8 Bxc2 f4 exf4 d3 Bxd3 Bxf4 Bg6 O-O-O+ Kc8 Nc7 Bc5 Nd5 Nd4 Rhe1 Nc2 Ne7+ Bxe7 Rxe7 Nb4 Rc7+ Kb8 Rc4+ Ka8 Rxb4 Rc8+ Kd2 Rc2+ Ke1 a6 Rd8+ Ka7 Bb8+ Ka8 Bc7+ Ka7 Bb6#,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8
dtelYjik,True,1492940000000.0,1492940000000.0,75,resign,black,20+0,kaushik007,1602,egor-220,1502,e3 e6 d4 d5 c4 Bb4+ Bd2 Bxd2+ Qxd2 dxc4 Bxc4 Nf6 Nf3 O-O Nc3 b6 O-O Bb7 Rad1 Bxf3 Be2 Bxe2 Qxe2 c6 e4 Nbd7 e5 Nd5 Nxd5 cxd5 Qb5 a6 Qb3 b5 Rc1 Rc8 Rxc8 Qxc8 h4 Qc4 Qxc4 bxc4 g4 Rb8 Rb1 a5 a3 c3 b3 c2 Rc1 Rxb3 Rxc2 Rxa3 Rc7 Nf8 Rd7 Rd3 Ra7 Rxd4 Rxa5 Re4 Kg2 Rxe5 f4 Re2+ Kf3 Re4 Kg3 d4 Ra4 f5 gxf5 exf5 Kf3,A00,Van't Kruijs Opening,1
ZgPCh2eW,True,1492940000000.0,1492940000000.0,99,resign,white,20+0,egor-220,1444,kaushik007,1651,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 h6 Be3 Be7 O-O O-O Nc3 Ng4 Bd2 Bc5 h3 Nf6 a3 d6 b4 Bd4 Nxd4 Nxd4 Ne2 Nxe2+ Qxe2 Be6 Bxe6 fxe6 c4 c6 f4 exf4 Bxf4 e5 Be3 Qe7 c5 dxc5 Bxc5 Qd7 Bxf8 Rxf8 Kh1 a6 Rad1 Qd4 Rc1 Rd8 Rf3 Nh5 Qa2+ Kh8 Qf7 Nf4 Rg3 Rd7 Qf8+ Kh7 Rd1 Nxd3 Rgxd3 Qxd3 Qf5+ Kg8 Qxd7 Qxd7 Rxd7 b6 Re7 c5 bxc5 bxc5 Rxe5 c4 Rc5 Kf7 Rxc4 Ke6 Kh2 Ke5 Kg3 g5 h4 gxh4+ Kxh4 a5 Rc5+ Kxe4 Rxa5 Kd3 Rh5 Kc3 a4 Kb4 a5 Kc4 a6,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
JoG0uemL,True,1492240000000.0,1492240000000.0,59,resign,white,15+0,kaushik007,1627,maryj,1496,e4 e5 Nf3 d6 h3 a6 Bc4 h6 d3 Be6 Bxe6 fxe6 Nc3 Nf6 O-O d5 Nxe5 Bd6 Nf3 O-O e5 Bb4 exf6 Qxf6 Bd2 Bc5 a3 Nc6 b4 Bb6 Be3 d4 Ne4 Qf7 Bd2 Ne7 Ne5 Qf5 Nd7 Rfd8 Nxb6 cxb6 Rc1 Nd5 Qg4 Qf7 Bxh6 Nf6 Nxf6+ Qxf6 Bg5 Qe5 Bxd8 Rxd8 Rfe1 Qd5 Qxe6+ Qxe6 Rxe6,C41,Philidor Defense #2,4
Px6dNEST,False,1491640000000.0,1491640000000.0,56,outoftime,black,5+8,teglife10,1267,kaushik007,1627,e4 e5 c3 Nc6 d4 exd4 cxd4 Nf6 e5 Ne4 Bd3 Ng5 Bb5 a6 Bxc6 dxc6 Ne2 g6 O-O Bg7 Bxg5 Qxg5 Nbc3 O-O Ne4 Qd8 N2g3 Be6 Nc5 Rb8 Nxe6 fxe6 Qe2 Qxd4 Rfe1 Rf7 Qe3 Qxb2 f3 Rbf8 Qe2 Qxe2 Rxe2 b6 Nf1 c5 Nd2 Rf5 g4 Rxe5 Rxe5 Bxe5 Re1 Bc3 Re2 Bxd2,C20,King's Pawn Game: Macleod Attack,3
WY6U80PE,True,1487590000000.0,1487590000000.0,69,resign,white,15+0,kaushik007,1604,ravinkumar,1446,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 Nc6 Bd3 O-O Nf3 Nd7 Bf4 e5 Bg3 exd4 O-O dxc3 bxc3 Bxc3 Rc1 Bb2 Rc2 Be5 Bh4 Qe8 Nxe5 Ncxe5 f4 Nxd3 Qd2 Qxe4 Rc3 N7c5 Rxd3 Nxd3 Bf6 Bxh3 gxh3 Nc5 f5 Qxc4 Qh6 Ne6 fxe6 Qc5+ Rf2 Qc1+ Qxc1 fxe6 Qh6 Rf7 Bd4 Rxf2 Bxf2 Rf8 Bxa7 c5 Qd2 Rf3 Qxd6 Rxh3 Qxe6+ Kg7 Qxh3 c4 Qc3+,E71,King's Indian Defense: Makogonov Variation,9
eNeBtI8l,True,1487590000000.0,1487590000000.0,70,resign,black,15+0,ravinkumar,1453,kaushik007,1576,d4 d5 c4 c6 e3 Bf5 Nc3 Nd7 cxd5 cxd5 Bb5 e6 Bxd7+ Qxd7 Nf3 Nf6 Ne5 Qc7 Qa4+ Nd7 Nxd7 Qxd7 Qxd7+ Kxd7 O-O Bb4 Ne2 Rhc8 a3 Bd6 b4 Ke8 f3 Bd3 Rf2 Kf8 Bb2 Rc2 Ra2 Rxe2 Rxe2 Bxe2 Bc3 Bc4 Rc2 b5 e4 a5 bxa5 Bxa3 exd5 exd5 Bd2 b4 Bf4 Rxa5 Bd6+ Ke8 Be5 f6 Bd6 Kd7 Bf8 g6 Bg7 f5 f4 b3 Rc3 b2,D10,Slav Defense,4
lt2LYbX1,True,1495750000000.0,1495750000000.0,77,mate,white,5+5,kormats,1740,austin2112,1500,e4 c6 f4 d5 e5 h6 Nf3 Bf5 Bd3 Bxd3 cxd3 Nd7 O-O e6 d4 c5 d3 Ne7 dxc5 Nxc5 d4 Ne4 Nc3 Nxc3 bxc3 Nf5 Ne1 Rc8 Qb3 Qc7 Bd2 h5 Rc1 Be7 Nc2 O-O Ne3 Nh6 f5 a6 Qd1 exf5 Nxf5 Nxf5 Rxf5 g6 Rf3 Qc4 Rh3 Kg7 Rg3 Bh4 Rf3 b5 a3 Bd8 Qe1 f6 exf6+ Rxf6 Rxf6 Bxf6 Qe3 g5 Rf1 Qc6 Rf5 Re8 Qg3 Qe6 Qf3 g4 Qf4 Kg6 Rxh5 Kxh5 Qh6#,B10,Caro-Kann Defense,2
v94j3VYt,True,1497620000000.0,1497620000000.0,64,mate,black,15+0,valueasset21,1552,deniz2na,1625,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 b6 c4 Bc5 Qd3 Bb7 f3 Nb4 Qc3 Ne7 a3 Na6 b4 Bxg1 Rxg1 c6 Bf4 O-O Nd2 d5 O-O-O Ng6 Bg3 Qg5 Bd3 dxc4 Bxc4 c5 e5 cxb4 axb4 Nc7 Kb2 Nd5 Bxd5 Bxd5 f4 Nxf4 Bxf4 Qxf4 Rgf1 Qg5 g3 a5 Qd4 Qd8 h4 axb4 Qxb4 Ra2+ Kb1 Qa8 Kc1 Rc8+ Kb1 Ra1+ Kb2 Qa2#,C22,Center Game: Paulsen Attack Variation,7
HNN7bCZg,True,1495540000000.0,1495540000000.0,70,mate,black,20+0,flashrust,1810,chessvariants,1473,e4 e5 g3 Nc6 Bg2 Nf6 d3 Bc5 Nf3 d6 O-O O-O c3 a6 Nbd2 d5 exd5 Nxd5 Qc2 Bf5 Ne4 Be7 Qb3 Rb8 Bg5 f6 Be3 Kh8 Bc5 b6 Bxe7 Qxe7 Rad1 Rfd8 Rfe1 Be6 Qc2 f5 Neg5 h6 Nxe6 Qxe6 d4 e4 Ne5 Nxe5 dxe5 Qxe5 f3 e3 f4 Qe6 Qb3 c6 c4 Nf6 Rxd8+ Rxd8 Qxe3 Qxe3+ Rxe3 Rd1+ Kf2 Ng4+ Kf3 Rd2 Re8+ Kh7 h3 Rf2#,C20,King's Pawn Game,2
cn5Zim8J,True,1495540000000.0,1495540000000.0,75,resign,white,7+5,chessvariants,1436,arakul34,1484,e4 c5 Nf3 d6 Nc3 Nf6 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6 Be2 g6 Bg5 Bg7 O-O O-O Qd2 h6 Bxh6 Bb7 Bxg7 Kxg7 Rfe1 Rh8 Bf3 Qb6 Rab1 Rh7 e5 dxe5 Rxe5 Qc7 Rbe1 Rah8 h3 e6 Ne4 Qxe5 Ng5 Qxb2 Qd6 Rh5 Bxh5 gxh5 Qc7 Kg6 Nxf7 Rh7 Ne5+ Kg5 Nf3+ Kg6 Qg3+ Kf7 Ng5+ Ke7 Rxe6+ Kd7 Qd6+ Kc8 Qf8+ Kc7 Qd6+ Kb6 Nxh7 Nd5 Qxd5 Kc7 Re7+ Kb8 Qd8+ Bc8 Qc7+,B56,Sicilian Defense: Classical Variation,10
